lead_id,created_at,demo_scheduled_at,delay_hours,priority,parent_timezone,rep_assigned,rep_shift,follow_up_attempts,demo_joined,demo_completed,converted,action
L103689,2026-07-12 07:33:00,2026-07-18 23:32:00,159.98333333333332,HIGH,Asia/Singapore,AD-03,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101679,2026-07-22 14:08:00,2026-07-29 05:53:00,159.75,HIGH,Asia/Riyadh,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L100983,2026-06-23 15:33:00,2026-06-30 07:15:00,159.7,HIGH,Europe/London,AD-04,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102154,2026-06-30 18:19:00,2026-07-07 10:00:00,159.68333333333334,HIGH,America/New_York,AD-11,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100465,2026-07-03 21:46:00,2026-07-10 13:02:00,159.26666666666668,HIGH,America/New_York,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104324,2026-06-08 19:04:00,2026-06-15 10:12:00,159.13333333333333,HIGH,Asia/Kolkata,AD-01,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104320,2026-07-15 01:59:00,2026-07-21 17:04:00,159.08333333333334,HIGH,America/New_York,AD-12,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102703,2026-07-04 23:48:00,2026-07-11 14:44:00,158.93333333333334,HIGH,America/New_York,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103123,2026-06-19 13:48:00,2026-06-26 04:34:00,158.76666666666668,HIGH,America/New_York,AD-09,IST_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100750,2026-06-17 05:36:00,2026-06-23 20:18:00,158.7,HIGH,America/New_York,AD-04,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102642,2026-06-07 01:32:00,2026-06-13 15:48:00,158.26666666666668,HIGH,Asia/Riyadh,AD-10,SEA_SHIFT,4,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103196,2026-06-27 09:08:00,2026-07-03 23:19:00,158.18333333333334,HIGH,Asia/Ho_Chi_Minh,AD-03,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L100000,2026-06-11 02:41:00,2026-06-17 16:28:00,157.78333333333333,HIGH,Australia/Sydney,AD-08,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102307,2026-07-04 16:51:00,2026-07-11 05:59:00,157.13333333333333,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104505,2026-06-22 12:05:00,2026-06-29 01:11:00,157.1,HIGH,Europe/London,AD-11,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103992,2026-07-24 03:09:00,2026-07-30 16:10:00,157.01666666666668,HIGH,Asia/Dubai,AD-01,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101464,2026-06-19 12:06:00,2026-06-26 00:38:00,156.53333333333333,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103209,2026-06-16 10:42:00,2026-06-22 22:44:00,156.03333333333333,HIGH,Asia/Riyadh,AD-05,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100813,2026-07-15 09:13:00,2026-07-21 21:06:00,155.88333333333333,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104976,2026-06-12 03:19:00,2026-06-18 15:10:00,155.85,HIGH,America/New_York,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104766,2026-06-23 16:43:00,2026-06-30 04:27:00,155.73333333333332,HIGH,Asia/Singapore,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101079,2026-06-11 03:27:00,2026-06-17 15:07:00,155.66666666666666,HIGH,Asia/Kolkata,AD-09,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100419,2026-06-25 21:07:00,2026-07-02 08:41:00,155.56666666666666,HIGH,America/New_York,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104518,2026-06-12 17:27:00,2026-06-19 04:42:00,155.25,HIGH,Asia/Kolkata,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103343,2026-07-25 09:09:00,2026-07-31 20:02:00,154.88333333333333,HIGH,Asia/Kolkata,AD-10,SEA_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103331,2026-07-23 23:41:00,2026-07-30 10:30:00,154.81666666666666,HIGH,America/New_York,AD-08,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101809,2026-06-15 20:25:00,2026-06-22 07:13:00,154.8,HIGH,America/New_York,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103750,2026-07-13 15:34:00,2026-07-20 01:31:00,153.95,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104264,2026-07-18 10:01:00,2026-07-24 19:44:00,153.71666666666667,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104048,2026-07-17 01:17:00,2026-07-23 10:41:00,153.4,HIGH,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103524,2026-07-22 13:53:00,2026-07-28 23:14:00,153.35,HIGH,America/New_York,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100350,2026-06-13 11:34:00,2026-06-19 20:51:00,153.28333333333333,HIGH,Europe/London,AD-04,US_SHIFT,1,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103822,2026-06-18 08:43:00,2026-06-24 17:59:00,153.26666666666668,HIGH,America/New_York,AD-06,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102305,2026-06-24 04:56:00,2026-06-30 14:05:00,153.15,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101282,2026-07-01 15:50:00,2026-07-08 00:55:00,153.08333333333334,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101739,2026-06-25 21:52:00,2026-07-02 06:43:00,152.85,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104835,2026-06-20 19:22:00,2026-06-27 04:10:00,152.8,HIGH,Europe/London,AD-06,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102631,2026-06-01 06:27:00,2026-06-07 15:07:00,152.66666666666666,HIGH,Asia/Ho_Chi_Minh,AD-09,IST_SHIFT,7,N,N,N,Attempt to reschedule demo within 48h or escalate
L101533,2026-06-16 19:40:00,2026-06-23 04:07:00,152.45,HIGH,America/New_York,AD-09,IST_SHIFT,8,Y,N,N,Attempt to reschedule demo within 48h or escalate
L102809,2026-06-20 04:08:00,2026-06-26 12:22:00,152.23333333333332,HIGH,Asia/Dubai,AD-02,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L100681,2026-06-26 21:31:00,2026-07-03 05:43:00,152.2,HIGH,Asia/Riyadh,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102837,2026-06-04 18:46:00,2026-06-11 02:35:00,151.81666666666666,HIGH,Asia/Riyadh,AD-03,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104064,2026-07-06 13:28:00,2026-07-12 21:05:00,151.61666666666667,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103027,2026-07-26 00:28:00,2026-08-01 08:05:00,151.61666666666667,HIGH,America/New_York,AD-05,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103868,2026-07-14 16:06:00,2026-07-20 23:37:00,151.51666666666668,HIGH,Europe/London,AD-06,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L102046,2026-06-21 06:51:00,2026-06-27 13:59:00,151.13333333333333,HIGH,America/New_York,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104799,2026-07-15 18:52:00,2026-07-22 01:52:00,151.0,HIGH,America/New_York,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103046,2026-06-16 10:19:00,2026-06-22 17:16:00,150.95,HIGH,America/New_York,AD-06,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100349,2026-07-06 15:44:00,2026-07-12 22:39:00,150.91666666666666,HIGH,Asia/Kolkata,AD-08,IST_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100929,2026-06-02 01:15:00,2026-06-08 08:07:00,150.86666666666667,HIGH,America/New_York,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100701,2026-07-18 06:03:00,2026-07-24 12:42:00,150.65,HIGH,America/New_York,AD-09,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102615,2026-06-19 12:30:00,2026-06-25 19:09:00,150.65,HIGH,America/New_York,AD-09,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102778,2026-06-23 07:02:00,2026-06-29 13:25:00,150.38333333333333,HIGH,Asia/Riyadh,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100653,2026-06-06 19:46:00,2026-06-13 02:02:00,150.26666666666668,HIGH,Asia/Ho_Chi_Minh,AD-04,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102037,2026-06-10 14:19:00,2026-06-16 20:19:00,150.0,HIGH,America/New_York,AD-03,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101473,2026-07-23 01:07:00,2026-07-29 07:05:00,149.96666666666667,HIGH,Asia/Riyadh,AD-10,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100206,2026-07-07 22:41:00,2026-07-14 04:15:00,149.56666666666666,HIGH,Asia/Kolkata,AD-12,US_SHIFT,6,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103099,2026-06-09 23:42:00,2026-06-16 05:11:00,149.48333333333332,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101223,2026-07-23 07:09:00,2026-07-29 12:30:00,149.35,HIGH,Asia/Dubai,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103533,2026-06-13 20:19:00,2026-06-20 01:21:00,149.03333333333333,HIGH,Asia/Singapore,AD-07,IST_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103424,2026-07-28 10:09:00,2026-08-03 14:58:00,148.81666666666666,HIGH,America/New_York,AD-05,IST_SHIFT,0,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100293,2026-06-17 02:56:00,2026-06-23 07:43:00,148.78333333333333,HIGH,Asia/Singapore,AD-11,SEA_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104541,2026-07-28 00:53:00,2026-08-03 05:39:00,148.76666666666668,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100485,2026-07-02 22:52:00,2026-07-09 03:31:00,148.65,HIGH,Australia/Sydney,AD-11,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102411,2026-06-14 13:26:00,2026-06-20 18:04:00,148.63333333333333,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100678,2026-06-05 13:20:00,2026-06-11 17:47:00,148.45,HIGH,America/New_York,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104643,2026-06-19 11:16:00,2026-06-25 15:39:00,148.38333333333333,HIGH,Asia/Dubai,AD-09,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100324,2026-06-05 19:35:00,2026-06-11 23:50:00,148.25,HIGH,Asia/Ho_Chi_Minh,AD-11,SEA_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104832,2026-06-05 21:12:00,2026-06-12 00:45:00,147.55,HIGH,America/New_York,AD-05,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101740,2026-07-08 16:32:00,2026-07-14 19:34:00,147.03333333333333,HIGH,Asia/Riyadh,AD-01,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103962,2026-07-25 18:47:00,2026-07-31 21:38:00,146.85,HIGH,Asia/Dubai,AD-12,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102963,2026-06-05 07:24:00,2026-06-11 09:56:00,146.53333333333333,HIGH,Asia/Dubai,AD-12,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102403,2026-07-12 12:35:00,2026-07-18 14:56:00,146.35,HIGH,Asia/Dubai,AD-06,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100606,2026-07-19 10:21:00,2026-07-25 12:08:00,145.78333333333333,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100781,2026-07-14 12:42:00,2026-07-20 14:22:00,145.66666666666666,HIGH,Asia/Kolkata,AD-03,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101854,2026-07-25 05:33:00,2026-07-31 07:04:00,145.51666666666668,HIGH,America/New_York,AD-06,IST_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L102291,2026-06-22 04:25:00,2026-06-28 05:56:00,145.51666666666668,HIGH,America/New_York,AD-02,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L101812,2026-06-18 11:49:00,2026-06-24 13:08:00,145.31666666666666,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103738,2026-06-29 10:27:00,2026-07-05 11:45:00,145.3,HIGH,America/New_York,AD-03,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101336,2026-07-04 15:36:00,2026-07-10 16:41:00,145.08333333333334,HIGH,Asia/Kolkata,AD-11,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101694,2026-06-16 07:49:00,2026-06-22 08:45:00,144.93333333333334,HIGH,Asia/Singapore,AD-12,US_SHIFT,5,Y,N,N,Attempt to reschedule demo within 48h or escalate
L102464,2026-07-04 05:08:00,2026-07-10 05:56:00,144.8,HIGH,Asia/Singapore,AD-12,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102316,2026-06-12 02:52:00,2026-06-18 03:37:00,144.75,HIGH,America/New_York,AD-10,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103682,2026-07-12 13:09:00,2026-07-18 13:50:00,144.68333333333334,HIGH,Europe/London,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103636,2026-06-02 11:02:00,2026-06-08 11:34:00,144.53333333333333,HIGH,Europe/London,AD-02,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100762,2026-07-14 23:34:00,2026-07-20 23:53:00,144.31666666666666,HIGH,Europe/London,AD-10,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102602,2026-07-06 06:58:00,2026-07-12 07:14:00,144.26666666666668,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102969,2026-07-03 00:44:00,2026-07-09 00:53:00,144.15,HIGH,America/New_York,AD-11,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101364,2026-07-26 08:17:00,2026-08-01 08:23:00,144.1,HIGH,America/New_York,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103019,2026-06-02 07:42:00,2026-06-08 07:35:00,143.88333333333333,HIGH,Asia/Singapore,AD-06,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101721,2026-06-12 21:15:00,2026-06-18 20:55:00,143.66666666666666,HIGH,Europe/London,AD-02,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L100890,2026-07-19 00:55:00,2026-07-25 00:25:00,143.5,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104431,2026-06-03 11:48:00,2026-06-09 11:06:00,143.3,HIGH,Europe/London,AD-11,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103073,2026-06-12 13:11:00,2026-06-18 12:17:00,143.1,HIGH,Asia/Riyadh,AD-12,US_SHIFT,8,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104440,2026-06-25 10:52:00,2026-07-01 09:56:00,143.06666666666666,HIGH,America/New_York,AD-01,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100291,2026-06-17 22:47:00,2026-06-23 21:43:00,142.93333333333334,HIGH,Asia/Kolkata,AD-06,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104444,2026-06-25 19:42:00,2026-07-01 18:29:00,142.78333333333333,HIGH,America/New_York,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103712,2026-07-22 04:04:00,2026-07-28 02:48:00,142.73333333333332,HIGH,America/New_York,AD-11,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101688,2026-06-04 05:43:00,2026-06-10 04:26:00,142.71666666666667,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L103785,2026-07-30 19:51:00,2026-08-05 18:31:00,142.66666666666666,HIGH,Asia/Dubai,AD-03,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104110,2026-07-07 13:35:00,2026-07-13 12:10:00,142.58333333333334,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104104,2026-06-29 19:49:00,2026-07-05 18:11:00,142.36666666666667,HIGH,Asia/Ho_Chi_Minh,AD-04,US_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103513,2026-06-03 10:54:00,2026-06-09 09:10:00,142.26666666666668,HIGH,America/New_York,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101603,2026-06-15 09:35:00,2026-06-21 07:47:00,142.2,HIGH,Asia/Riyadh,AD-03,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L100700,2026-06-30 06:48:00,2026-07-06 04:59:00,142.18333333333334,HIGH,America/New_York,AD-06,IST_SHIFT,1,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102059,2026-07-18 09:52:00,2026-07-24 07:43:00,141.85,HIGH,America/New_York,AD-09,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104025,2026-06-14 05:42:00,2026-06-20 03:05:00,141.38333333333333,HIGH,America/New_York,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101190,2026-06-18 10:30:00,2026-06-24 07:52:00,141.36666666666667,HIGH,Asia/Riyadh,AD-05,IST_SHIFT,6,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102813,2026-06-06 09:44:00,2026-06-12 06:52:00,141.13333333333333,HIGH,Europe/London,AD-02,US_SHIFT,8,Y,N,N,Attempt to reschedule demo within 48h or escalate
L101084,2026-06-23 04:34:00,2026-06-29 01:24:00,140.83333333333334,HIGH,Asia/Riyadh,AD-04,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104904,2026-07-25 15:16:00,2026-07-31 12:02:00,140.76666666666668,HIGH,America/New_York,AD-01,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100876,2026-07-24 17:51:00,2026-07-30 14:12:00,140.35,HIGH,America/New_York,AD-05,IST_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100173,2026-06-23 01:43:00,2026-06-28 22:01:00,140.3,HIGH,Europe/London,AD-09,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L100096,2026-07-22 07:59:00,2026-07-28 04:16:00,140.28333333333333,HIGH,Europe/London,AD-12,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100610,2026-06-07 11:11:00,2026-06-13 07:24:00,140.21666666666667,HIGH,Asia/Singapore,AD-09,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104409,2026-06-06 08:53:00,2026-06-12 05:05:00,140.2,HIGH,America/New_York,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103442,2026-06-17 05:28:00,2026-06-23 01:31:00,140.05,HIGH,Asia/Singapore,AD-08,IST_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100547,2026-07-27 12:45:00,2026-08-02 08:37:00,139.86666666666667,HIGH,Asia/Dubai,AD-03,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102163,2026-06-09 11:06:00,2026-06-15 06:57:00,139.85,HIGH,Australia/Sydney,AD-07,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103190,2026-06-05 12:11:00,2026-06-11 07:56:00,139.75,HIGH,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102976,2026-06-15 09:33:00,2026-06-21 05:18:00,139.75,HIGH,America/New_York,AD-08,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L100879,2026-06-09 02:50:00,2026-06-14 22:27:00,139.61666666666667,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104348,2026-07-12 19:06:00,2026-07-18 14:29:00,139.38333333333333,HIGH,Australia/Sydney,AD-12,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104121,2026-07-21 08:37:00,2026-07-27 03:55:00,139.3,HIGH,America/New_York,AD-08,IST_SHIFT,8,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104030,2026-07-12 02:43:00,2026-07-17 21:58:00,139.25,HIGH,America/New_York,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102192,2026-06-02 01:59:00,2026-06-07 21:12:00,139.21666666666667,HIGH,Asia/Dubai,AD-05,IST_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104270,2026-06-30 22:46:00,2026-07-06 17:56:00,139.16666666666666,HIGH,America/New_York,AD-10,SEA_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101180,2026-06-09 05:29:00,2026-06-15 00:32:00,139.05,HIGH,Asia/Riyadh,AD-04,US_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103675,2026-06-12 01:38:00,2026-06-17 20:32:00,138.9,HIGH,Australia/Sydney,AD-07,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102957,2026-07-09 09:51:00,2026-07-15 04:39:00,138.8,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,0,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100109,2026-07-03 04:41:00,2026-07-08 23:28:00,138.78333333333333,HIGH,Europe/London,AD-07,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102810,2026-07-16 11:36:00,2026-07-22 06:16:00,138.66666666666666,HIGH,Asia/Riyadh,AD-10,SEA_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101766,2026-07-20 18:33:00,2026-07-26 13:13:00,138.66666666666666,HIGH,America/New_York,AD-01,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101594,2026-06-26 20:06:00,2026-07-02 14:33:00,138.45,HIGH,America/New_York,AD-02,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102560,2026-06-10 18:48:00,2026-06-16 13:09:00,138.35,HIGH,Europe/London,AD-02,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102634,2026-06-02 07:38:00,2026-06-08 01:40:00,138.03333333333333,HIGH,Asia/Kolkata,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101117,2026-07-09 17:05:00,2026-07-15 11:06:00,138.01666666666668,HIGH,Australia/Sydney,AD-09,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102767,2026-07-01 00:16:00,2026-07-06 18:15:00,137.98333333333332,HIGH,America/New_York,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101619,2026-06-18 08:43:00,2026-06-24 02:40:00,137.95,HIGH,Asia/Kolkata,AD-04,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
